,example_no,split,entity_a,entity_a_name,entity_b,entity_b_name,summ_type,summ_no,sent_id,complex_sent,simple_sent_id,simple_sent
137,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N000,This was an okay stay here with some really lovely scenery around the place.,E004RB00N000_001,There is some really lovely scenery around the place.
138,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N001,The spa facilities at the hotel were top-class so it made for a lovely atmosphere.,E004RB00N001_000,The spa facilities at the hotel were top-class.
139,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N001,The spa facilities at the hotel were top-class so it made for a lovely atmosphere.,E004RB00N001_001,It made for a lovely atmosphere.
140,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N002,The room was quite noisy and didn't even have a mini-fridge inside.,E004RB00N002_000,The room was quite noisy.
141,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N002,The room was quite noisy and didn't even have a mini-fridge inside.,E004RB00N002_001,The room didn't even have a mini-fridge inside.
142,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N003,The pull-out couch was actually really good quality and sleep was great on it.,E004RB00N003_000,The pull-out couch was actually really good quality.
143,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N003,The pull-out couch was actually really good quality and sleep was great on it.,E004RB00N003_001,Sleep was great on it.
144,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N004,Most of the staff were great here and provided such a memorable service.,E004RB00N004_000,Most of the staff were great here.
145,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N004,Most of the staff were great here and provided such a memorable service.,E004RB00N004_001,The staff provided such a memorable service.
146,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N005,The only let-down was the doormen and front-desk lady were sometimes rude but overall the staff were great.,E004RB00N005_000,The only let-down was the doormen and front-desk lady were sometimes rude.
147,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N005,The only let-down was the doormen and front-desk lady were sometimes rude but overall the staff were great.,E004RB00N005_001,"Overall, the staff were great."
148,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N006,The food was a bit expensive but the cafe restaurant definitely has unbeatable food.,E004RB00N006_000,The food was a bit expensive.
149,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N006,The food was a bit expensive but the cafe restaurant definitely has unbeatable food.,E004RB00N006_001,The cafe restaurant definitely has unbeatable food.
150,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N007,The hotel had a movie theatre that even played kids movies.,E004RB00N007_000,The hotel had a movie theatre.
151,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N007,The hotel had a movie theatre that even played kids movies.,E004RB00N007_001,The movie theatre played kids movies.
152,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N008,There was a lovely lake and an indoor atrium.,E004RB00N008_000,There was a lovely lake.
153,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N008,There was a lovely lake and an indoor atrium.,E004RB00N008_001,There was an indoor atrium.
154,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_comm,0,E004RC00N000,The hotel was very comfortable to stay at.,E004RC00N000_000,The hotel was comfortable to stay at.
155,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N000,"The room featured WiFi and Apple TV, which was a great touch.",E005RA00N000_000,The room featured WiFi.
156,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N000,"The room featured WiFi and Apple TV, which was a great touch.",E005RA00N000_001,The room featured Apple TV.
157,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N000,"The room featured WiFi and Apple TV, which was a great touch.",E005RA00N000_002,The addition of Apple TV was a great touch.
158,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N001,Additionally the shower was excellent.,E005RA00N001_000,The shower was excellent.
159,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N001,Additionally the shower was excellent.,E005RA00N001_001,"Additionally (implies that this is an additional point to something previously mentioned, but we don't have that context)"
160,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N002,The only negatives really are the pillows were pretty full and there was no refrigerator in the room.,E005RA00N002_000,The pillows were pretty full.
161,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N002,The only negatives really are the pillows were pretty full and there was no refrigerator in the room.,E005RA00N002_001,There was no refrigerator in the room.
162,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N003,The staff at the hotel were polite and accommodating.,E005RA00N003_000,The staff at the hotel were polite.
163,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N003,The staff at the hotel were polite and accommodating.,E005RA00N003_001,The staff at the hotel were accommodating.
164,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N004,The sales manager that was contacted was efficient in response and helpful with suggestions.,E005RA00N004_000,The sales manager that was contacted was efficient in response.
165,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N004,The sales manager that was contacted was efficient in response and helpful with suggestions.,E005RA00N004_001,The sales manager that was contacted was helpful with suggestions.
166,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N005,There are great food options around the hotel but the breakfast in the connected restaurant was really great.,E005RA00N005_000,There are great food options around the hotel.
167,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N005,There are great food options around the hotel but the breakfast in the connected restaurant was really great.,E005RA00N005_001,The breakfast in the connected restaurant was really great.
168,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N006,The second floor of the hotel was recently refurbished and quiet.,E005RA00N006_000,The second floor of the hotel was recently refurbished.
169,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N006,The second floor of the hotel was recently refurbished and quiet.,E005RA00N006_001,The second floor of the hotel is quiet.
170,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_b,0,E005RB00N000,This hotel has served guests who have stayed on repeated occasions.,E005RB00N000_000,This hotel has served guests.
171,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_b,0,E005RB00N000,This hotel has served guests who have stayed on repeated occasions.,E005RB00N000_001,The guests have stayed on repeated occasions.
172,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_b,0,E005RB00N001,"The room is very well-equipped and clean too, but the shower did often leak onto the bathroom floor.",E005RB00N001_000,The room is very well-equipped and clean.
173,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_b,0,E005RB00N001,"The room is very well-equipped and clean too, but the shower did often leak onto the bathroom floor.",E005RB00N001_001,The shower did often leak onto the bathroom floor.
174,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_b,0,E005RB00N002,The breakfast in the hotel was a little expensive and there was no bottled water available in the room.,E005RB00N002_000,The breakfast in the hotel was a little expensive.
175,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_b,0,E005RB00N002,The breakfast in the hotel was a little expensive and there was no bottled water available in the room.,E005RB00N002_001,There was no bottled water available in the room.
176,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_b,0,E005RB00N003,The parking provided at the hotel is really expensive but in other aspects the hotel did provide good value.,E005RB00N003_000,The parking provided at the hotel is really expensive.
177,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_b,0,E005RB00N003,The parking provided at the hotel is really expensive but in other aspects the hotel did provide good value.,E005RB00N003_001,"In other aspects, the hotel did provide good value."
178,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_comm,0,E005RC00N000,The hotel is in walking distance to some of the sights and it is definitely recommended.,E005RC00N000_000,The hotel is in walking distance to some of the sights.
179,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_comm,0,E005RC00N000,The hotel is in walking distance to some of the sights and it is definitely recommended.,E005RC00N000_001,It is definitely recommended.
180,6,train,582667,Gladstone Hotel,183778,Delta Chelsea,refs_a,0,E006RA00N000,Overall the hotel is a really unique place to stay.,E006RA00N000_000,The hotel is a unique place to stay.
181,6,train,582667,Gladstone Hotel,183778,Delta Chelsea,refs_a,0,E006RA00N000,Overall the hotel is a really unique place to stay.,E006RA00N000_001,"Overall, the hotel is a unique place to stay."
182,6,train,582667,Gladstone Hotel,183778,Delta Chelsea,refs_a,0,E006RA00N001,The location is pretty good but doesn't have great access to a subway line.,E006RA00N001_000,The location is pretty good.
183,6,train,582667,Gladstone Hotel,183778,Delta Chelsea,refs_a,0,E006RA00N001,The location is pretty good but doesn't have great access to a subway line.,E006RA00N001_001,It doesn't have great access to a subway line.
184,6,train,582667,Gladstone Hotel,183778,Delta Chelsea,refs_a,0,E006RA00N002,There's mainstream shopping and the theatre quarters close-by though which adds to how good the location is.,E006RA00N002_000,There's mainstream shopping close-by.
185,6,train,582667,Gladstone Hotel,183778,Delta Chelsea,refs_a,0,E006RA00N002,There's mainstream shopping and the theatre quarters close-by though which adds to how good the location is.,E006RA00N002_001,The theatre quarters are close-by.
186,6,train,582667,Gladstone Hotel,183778,Delta Chelsea,refs_a,0,E006RA00N002,There's mainstream shopping and the theatre quarters close-by though which adds to how good the location is.,E006RA00N002_002,The location is good because of these nearby attractions.
187,6,train,582667,Gladstone Hotel,183778,Delta Chelsea,refs_a,0,E006RA00N003,The shower in the room was very modern.,E006RA00N003_000,The shower was in the room.
188,6,train,582667,Gladstone Hotel,183778,Delta Chelsea,refs_a,0,E006RA00N003,The shower in the room was very modern.,E006RA00N003_001,The shower was very modern.
189,6,train,582667,Gladstone Hotel,183778,Delta Chelsea,refs_a,0,E006RA00N004,Most of the staff were friendly to guests.,E006RA00N004_000,Most of the staff were friendly.
190,6,train,582667,Gladstone Hotel,183778,Delta Chelsea,refs_a,0,E006RA00N004,Most of the staff were friendly to guests.,E006RA00N004_001,The staff were friendly to guests.
191,6,train,582667,Gladstone Hotel,183778,Delta Chelsea,refs_a,0,E006RA00N005,This hotel has a small restaurant that provides superb food that very proudly uses local and organic produce.,E006RA00N005_000,This hotel has a small restaurant.
192,6,train,582667,Gladstone Hotel,183778,Delta Chelsea,refs_a,0,E006RA00N005,This hotel has a small restaurant that provides superb food that very proudly uses local and organic produce.,E006RA00N005_001,The restaurant provides superb food.
193,6,train,582667,Gladstone Hotel,183778,Delta Chelsea,refs_a,0,E006RA00N005,This hotel has a small restaurant that provides superb food that very proudly uses local and organic produce.,E006RA00N005_002,The restaurant very proudly uses local and organic produce.
